P135_COMBO_TABLE3,PRODUCT,SERIAL_NUM,TRANS_SEQ,OPERATION,SBR,PART_NUM,BIRTH_DATE,EVENT_DATE,TEST_DATE,SPC_ID,OCCURRENCE,SEQ,TEST_SEQ_EVENT,STATE_NAME,HD_PHYS_PSN,DATA_ZONE,TRK_NUM,HD_LGC_PSN,HTR_DAC,HTR_DAC_REF,DELTA_DAC,TEST_ITERATION,CNTCT_TEST_STAGE,MODE,TRIP_MASK,NORM_AGC,NORM_AGC_REF,STRESSED_RRO,LOCAL_REF_RRO,DETECTOR1,DETECTOR2,DETECTOR3,DETECTOR4,DETECTOR5,DETECTOR6,AC_DETCR,AC_DETCR_REF,ACTIVE_HEATER,INACTIVE_HEATER_DAC,IPD_LATE_DTCT,LFACH_AMP,IPD5_FIT_LFACH,LRDED_STDEV,IPD5_FIT_LRDED,IPD5_FIT_DED
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:27:59,140,28,1,4,PRODUCTION,0,16,128154,0,110,70,-12,15,MAIN,W,0,186,201,0.0201,0.0119,0.000,0.000,0.000,28.547,0.000,0.000,0.000,0.000,W,0,0.000,28.547,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:27:59,140,28,1,4,PRODUCTION,0,16,128154,0,113,73,-9,16,MAIN,W,0,184,198,0.0213,0.0121,0.000,0.000,0.000,23.500,0.000,0.000,0.000,0.000,W,0,0.000,23.500,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:27:59,140,28,1,4,PRODUCTION,0,16,128154,0,116,76,-6,17,MAIN,W,0,184,197,0.0215,0.0118,0.000,0.000,0.000,16.571,0.000,0.000,0.000,0.000,W,0,0.000,16.571,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:27:59,140,28,1,4,PRODUCTION,0,16,128154,0,119,79,-3,18,MAIN,W,0,184,195,0.0203,0.0101,0.000,0.000,0.000,9.066,0.000,0.000,0.000,0.000,W,0,0.000,9.066,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:27:59,140,28,1,4,PRODUCTION,0,16,128154,0,122,82,0,19,MAIN,W,0,182,194,0.0198,0.0122,0.000,0.000,0.000,12.451,0.000,0.000,0.000,0.000,W,0,0.000,12.451,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:27:59,140,28,1,4,PRODUCTION,0,16,128154,0,125,85,3,20,MAIN,W,8,182,194,0.0201,0.0137,0.000,0.000,0.000,32.492,0.000,0.000,0.000,0.000,W,0,0.000,32.492,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,56,16,-51,0,BSLN,W,0,196,217,0.0211,0.0111,0.000,0.000,0.000,54.833,0.000,0.000,0.000,0.000,W,0,0.000,54.833,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,59,19,-48,1,MAIN,W,0,195,214,0.0212,0.0119,0.000,0.000,0.000,52.919,0.000,0.000,0.000,0.000,W,0,0.000,52.919,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,62,22,-45,2,MAIN,W,0,193,213,0.0205,0.0118,0.000,0.000,0.000,50.570,0.000,0.000,0.000,0.000,W,0,0.000,50.570,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,65,25,-42,3,MAIN,W,0,193,212,0.0204,0.0112,0.000,0.000,0.000,48.296,0.000,0.000,0.000,0.000,W,0,0.000,48.296,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,68,28,-39,4,MAIN,W,0,190,208,0.0211,0.0104,0.000,0.000,0.000,46.386,0.000,0.000,0.000,0.000,W,0,0.000,46.386,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,71,31,-36,5,MAIN,W,0,189,206,0.0218,0.0110,0.000,0.000,0.000,44.429,0.000,0.000,0.000,0.000,W,0,0.000,44.429,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,74,34,-33,6,MAIN,W,0,190,207,0.0203,0.0113,0.000,0.000,0.000,42.112,0.000,0.000,0.000,0.000,W,0,0.000,42.112,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,77,37,-30,7,MAIN,W,0,189,206,0.0217,0.0114,0.000,0.000,0.000,39.914,0.000,0.000,0.000,0.000,W,0,0.000,39.914,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,80,40,-27,8,MAIN,W,0,188,204,0.0203,0.0111,0.000,0.000,0.000,37.775,0.000,0.000,0.000,0.000,W,0,0.000,37.775,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,83,43,-24,9,MAIN,W,0,187,203,0.0209,0.0124,0.000,0.000,0.000,35.618,0.000,0.000,0.000,0.000,W,0,0.000,35.618,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,86,46,-21,10,MAIN,W,0,186,201,0.0215,0.0106,0.000,0.000,0.000,33.241,0.000,0.000,0.000,0.000,W,0,0.000,33.241,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,89,49,-18,11,MAIN,W,0,186,201,0.0202,0.0110,0.000,0.000,0.000,30.745,0.000,0.000,0.000,0.000,W,0,0.000,30.745,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,92,52,-15,12,MAIN,W,0,187,199,0.0200,0.0126,0.000,0.000,0.000,27.164,0.000,0.000,0.000,0.000,W,0,0.000,27.164,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,95,55,-12,13,MAIN,W,0,184,198,0.0204,0.0115,0.000,0.000,0.000,21.541,0.000,0.000,0.000,0.000,W,0,0.000,21.541,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,98,58,-9,14,MAIN,W,0,184,197,0.0215,0.0101,0.000,0.000,0.000,14.061,0.000,0.000,0.000,0.000,W,0,0.000,14.061,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,101,61,-6,15,MAIN,W,0,184,195,0.0209,0.0107,0.000,0.000,0.000,6.595,0.000,0.000,0.000,0.000,W,0,0.000,6.595,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,104,64,-3,16,MAIN,W,0,182,193,0.0206,0.0114,0.000,0.000,0.000,12.423,0.000,0.000,0.000,0.000,W,0,0.000,12.423,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B047545R,2389,COMET,CMPM00SD-0,?,2023-03-31,2023-04-13 03:37:28,Apr 13 2023-03:28:03,131,29,1,5,PRODUCTION,0,16,128154,0,107,67,0,17,MAIN,W,8,182,192,0.0210,0.0122,0.000,0.000,0.000,37.483,0.000,0.000,0.000,0.000,W,0,0.000,37.483,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:27,301,24,1,1,PRODUCTION,0,16,128458,0,30,0,-18,0,BSLN,H,0,180,201,0.0171,0.0103,0.000,0.000,0.000,36.470,0.000,0.000,0.000,0.000,R,0,0.000,36.470,38.113,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:27,301,24,1,1,PRODUCTION,0,16,128458,0,32,2,-16,1,MAIN,H,0,177,198,0.0166,0.0102,0.000,0.000,0.000,35.293,0.000,0.000,0.000,0.000,R,0,0.000,35.293,34.538,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:27,301,24,1,1,PRODUCTION,0,16,128458,0,34,4,-14,2,MAIN,H,0,176,198,0.0168,0.0110,0.000,0.000,0.000,32.342,0.000,0.000,0.000,0.000,R,0,0.000,32.342,31.449,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:27,301,24,1,1,PRODUCTION,0,16,128458,0,36,6,-12,3,MAIN,H,0,176,196,0.0168,0.0106,0.000,0.000,0.000,29.523,0.000,0.000,0.000,0.000,R,0,0.000,29.523,28.847,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:27,301,24,1,1,PRODUCTION,0,16,128458,0,38,8,-10,4,MAIN,H,0,175,196,0.0170,0.0101,0.000,0.000,0.000,27.202,0.000,0.000,0.000,0.000,R,0,0.000,27.202,26.730,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:27,301,24,1,1,PRODUCTION,0,16,128458,0,40,10,-8,5,MAIN,H,0,172,195,0.0164,0.0134,0.000,0.000,0.000,25.594,0.000,0.000,0.000,0.000,R,0,0.000,25.594,25.100,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:27,301,24,1,1,PRODUCTION,0,16,128458,0,42,12,-6,6,MAIN,H,0,172,193,0.0168,0.0107,0.000,0.000,0.000,23.902,0.000,0.000,0.000,0.000,R,0,0.000,23.902,23.956,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:27,301,24,1,1,PRODUCTION,0,16,128458,0,44,14,-4,7,MAIN,H,0,169,192,0.0164,0.0112,0.000,0.000,0.000,22.404,0.000,0.000,0.000,0.000,R,0,0.000,22.404,23.299,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:27,301,24,1,1,PRODUCTION,0,16,128458,0,46,16,-2,8,MAIN,H,0,167,190,0.0166,0.0111,0.000,0.000,0.000,21.447,0.000,0.000,0.000,0.000,R,0,0.000,21.447,23.127,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:27,301,24,1,1,PRODUCTION,0,16,128458,0,48,18,0,9,MAIN,H,0,167,189,0.0164,0.0113,0.000,0.000,0.000,22.410,0.000,0.200,0.000,0.000,R,0,0.000,22.410,23.442,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:27,301,24,1,1,PRODUCTION,0,16,128458,0,50,20,2,10,MAIN,H,0,164,188,0.0182,0.0111,0.000,0.000,0.000,26.017,0.000,0.276,0.000,0.000,R,0,0.000,26.017,24.243,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:27,301,24,1,1,PRODUCTION,0,16,128458,0,52,22,4,11,MAIN,H,8,164,184,0.0175,0.0105,0.000,0.000,0.000,25.771,0.000,0.038,0.000,0.000,R,0,0.000,25.771,25.530,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:37,101,25,1,2,PRODUCTION,0,16,128458,0,35,0,-33,0,BSLN,W,0,178,197,0.0194,0.0112,0.000,0.000,0.000,48.318,0.000,0.000,0.000,0.000,W,0,0.000,48.318,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:37,101,25,1,2,PRODUCTION,0,16,128458,0,38,3,-30,1,MAIN,W,0,175,194,0.0203,0.0114,0.000,0.000,0.000,46.439,0.000,0.000,0.000,0.000,W,0,0.000,46.439,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:37,101,25,1,2,PRODUCTION,0,16,128458,0,41,6,-27,2,MAIN,W,0,174,193,0.0214,0.0133,0.000,0.000,0.000,43.457,0.000,0.000,0.000,0.000,W,0,0.000,43.457,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:37,101,25,1,2,PRODUCTION,0,16,128458,0,44,9,-24,3,MAIN,W,0,170,189,0.0213,0.0111,0.000,0.000,0.000,40.871,0.000,0.000,0.000,0.000,W,0,0.000,40.871,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:37,101,25,1,2,PRODUCTION,0,16,128458,0,47,12,-21,4,MAIN,W,0,170,186,0.0207,0.0132,0.000,0.000,0.000,39.151,0.000,0.000,0.000,0.000,W,0,0.000,39.151,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:37,101,25,1,2,PRODUCTION,0,16,128458,0,50,15,-18,5,MAIN,W,0,169,187,0.0209,0.0109,0.000,0.000,0.000,38.288,0.000,0.000,0.000,0.000,W,0,0.000,38.288,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:37,101,25,1,2,PRODUCTION,0,16,128458,0,53,18,-15,6,MAIN,W,0,168,185,0.0204,0.0118,0.000,0.000,0.000,37.414,0.000,0.000,0.000,0.000,W,0,0.000,37.414,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:37,101,25,1,2,PRODUCTION,0,16,128458,0,56,21,-12,7,MAIN,W,0,165,183,0.0210,0.0115,0.000,0.000,0.000,37.057,0.000,0.000,0.000,0.000,W,0,0.000,37.057,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:37,101,25,1,2,PRODUCTION,0,16,128458,0,59,24,-9,8,MAIN,W,0,165,182,0.0209,0.0105,0.000,0.000,0.000,35.079,0.000,0.000,0.000,0.000,W,0,0.000,35.079,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:37,101,25,1,2,PRODUCTION,0,16,128458,0,62,27,-6,9,MAIN,W,0,165,181,0.0215,0.0104,0.000,0.000,0.000,33.563,0.000,0.000,0.000,0.000,W,0,0.000,33.563,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:37,101,25,1,2,PRODUCTION,0,16,128458,0,65,30,-3,10,MAIN,W,0,164,180,0.0223,0.0122,0.000,0.000,0.000,31.586,0.000,0.000,0.000,0.000,W,0,0.000,31.586,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:37,101,25,1,2,PRODUCTION,0,16,128458,0,68,33,0,11,MAIN,W,0,163,178,0.0203,0.0119,0.000,0.000,0.000,32.292,0.000,0.000,0.000,0.000,W,0,0.000,32.292,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:37,101,25,1,2,PRODUCTION,0,16,128458,0,71,36,3,12,MAIN,W,8,161,177,0.0205,0.0107,0.000,0.000,0.000,33.069,0.000,0.000,0.000,0.000,W,0,0.000,33.069,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,30,0,-40,0,BSLN,H,0,179,200,0.0200,0.0106,0.000,0.000,0.000,37.197,0.000,0.000,0.000,0.000,R,0,0.000,37.197,37.229,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,32,2,-38,1,MAIN,H,0,180,202,0.0209,0.0110,0.000,0.000,0.000,35.326,0.000,0.000,0.000,0.000,R,0,0.000,35.326,34.416,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,34,4,-36,2,MAIN,H,0,177,200,0.0217,0.0117,0.000,0.000,0.000,31.759,0.000,0.000,0.000,0.000,R,0,0.000,31.759,31.754,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,36,6,-34,3,MAIN,H,0,177,200,0.0212,0.0115,0.000,0.000,0.000,29.275,0.000,0.000,0.000,0.000,R,0,0.000,29.275,29.243,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,38,8,-32,4,MAIN,H,0,176,199,0.0206,0.0102,0.000,0.000,0.000,26.631,0.000,0.000,0.000,0.000,R,0,0.000,26.631,26.883,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,40,10,-30,5,MAIN,H,0,174,196,0.0201,0.0112,0.000,0.000,0.000,23.567,0.000,0.000,0.000,0.000,R,0,0.000,23.567,24.674,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,42,12,-28,6,MAIN,H,0,172,194,0.0226,0.0118,0.000,0.000,0.000,21.563,0.000,0.000,0.000,0.000,R,0,0.000,21.563,22.616,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,44,14,-26,7,MAIN,H,0,170,193,0.0213,0.0102,0.000,0.000,0.000,20.567,0.000,0.000,0.000,0.000,R,0,0.000,20.567,20.708,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,46,16,-24,8,MAIN,H,0,169,191,0.0211,0.0112,0.000,0.000,0.000,18.791,0.000,0.000,0.000,0.000,R,0,0.000,18.791,18.951,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,48,18,-22,9,MAIN,H,0,168,188,0.0205,0.0113,0.000,0.000,0.000,18.192,0.000,0.113,0.000,0.000,R,0,0.000,18.192,17.345,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,50,20,-20,10,MAIN,H,0,167,188,0.0206,0.0124,0.000,0.000,0.000,16.353,0.000,-0.076,0.000,0.000,R,0,0.000,16.353,15.890,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,52,22,-18,11,MAIN,H,0,164,185,0.0219,0.0103,0.000,0.000,0.000,16.267,0.000,0.077,0.000,0.000,R,0,0.000,16.267,14.586,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,54,24,-16,12,MAIN,H,0,164,185,0.0219,0.0114,0.000,0.000,0.000,12.364,0.000,-0.357,0.000,0.000,R,0,0.000,12.364,13.432,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,56,26,-14,13,MAIN,H,0,162,182,0.0198,0.0114,0.000,0.000,0.000,12.025,0.000,-0.140,0.000,0.000,R,0,0.000,12.025,12.429,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,58,28,-12,14,MAIN,H,0,161,181,0.0207,0.0105,0.000,0.000,0.000,11.417,0.000,-0.062,0.000,0.000,R,0,0.000,11.417,11.577,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,60,30,-10,15,MAIN,H,0,161,179,0.0204,0.0114,0.000,0.000,0.000,11.583,0.000,0.084,0.000,0.000,R,0,0.000,11.583,10.876,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,62,32,-8,16,MAIN,H,0,158,178,0.0199,0.0108,0.000,0.000,0.000,12.961,0.000,0.303,0.000,0.000,R,0,0.000,12.961,10.326,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,64,34,-6,17,MAIN,H,0,158,177,0.0210,0.0113,0.000,0.000,0.000,9.187,0.000,-0.344,0.000,0.000,R,0,0.000,9.187,9.926,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,66,36,-4,18,MAIN,H,0,157,177,0.0209,0.0119,0.000,0.000,0.000,7.959,0.000,-0.343,0.000,0.000,R,0,0.000,7.959,9.678,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049950S,1648,COMET,CMPM00TD-0,?,2023-03-30,2023-04-16 14:30:11,Apr 16 2023-14:20:41,302,26,1,3,PRODUCTION,0,16,128458,0,68,38,-2,19,MAIN,H,0,159,176,0.0203,0.0124,0.000,0.000,0.000,8.624,0.000,-0.112,0.000,0.000,R,0,0.000,8.624,9.580,0.000,0.000,0.000
